縣市,統計期,業者名稱,基地臺
6,1111031,2,2515
7,1111031,2,288
22,1111031,2,42
14,1111031,2,746
2,1111031,2,2757
8,1111031,2,411
10,1111031,2,733
9,1111031,2,270
15,1111031,2,615
12,1111031,2,1223
4,1111031,2,3584
1,1111031,2,2673
19,1111031,2,463
5,1111031,2,1828
20,1111031,2,174
17,1110930,2,650
18,1110930,2,715
21,1110930,2,134
13,1110930,2,856
16,1110930,2,987
11,1110930,2,884
3,1110930,2,1995
6,1110930,2,2515
7,1110930,2,285
22,1110930,2,42
14,1110930,2,746
2,1110930,2,2751
8,1110930,2,411
10,1110930,2,733
9,1110930,2,270
15,1110930,2,615
12,1110930,2,1223
4,1110930,2,3571
1,1110930,2,2670
19,1110930,2,463
5,1110930,2,1828
20,1110930,2,174
17,1110831,2,641
18,1110831,2,711
21,1110831,2,130
13,1110831,2,856
16,1110831,2,977
11,1110831,2,884
3,1110831,2,1965
6,1110831,2,2504
7,1110831,2,279
22,1110831,2,41
14,1110831,2,746
2,1110831,2,2719
8,1110831,2,410
10,1110831,2,722
9,1110831,2,270
15,1110831,2,617
12,1110831,2,1224
4,1110831,2,3571
1,1110831,2,2649
19,1110831,2,463
5,1110831,2,1819
20,1110831,2,173
17,1110731,2,643
18,1110731,2,711
21,1110731,2,130
13,1110731,2,841
16,1110731,2,977
11,1110731,2,884
3,1110731,2,1967
6,1110731,2,2500
7,1110731,2,281
22,1110731,2,41
14,1110731,2,739
2,1110731,2,2720
8,1110731,2,410
10,1110731,2,722
9,1110731,2,269
15,1110731,2,584
12,1110731,2,1206
4,1110731,2,3513
1,1110731,2,2649
19,1110731,2,463
5,1110731,2,1769
20,1110731,2,173
17,1110630,2,643
18,1110630,2,710
21,1110630,2,130
13,1110630,2,841
16,1110630,2,977
11,1110630,2,884
3,1110630,2,1953
6,1110630,2,2502
7,1110630,2,281
22,1110630,2,41
14,1110630,2,739
2,1110630,2,2692
8,1110630,2,410
10,1110630,2,722
9,1110630,2,269
15,1110630,2,584
12,1110630,2,1206
4,1110630,2,3513
1,1110630,2,2649
19,1110630,2,463
5,1110630,2,1769
20,1110630,2,173
17,1110531,2,642
18,1110531,2,710
21,1110531,2,130
13,1110531,2,841
16,1110531,2,974
11,1110531,2,884
3,1110531,2,1936
6,1110531,2,2500
7,1110531,2,281
22,1110531,2,41
14,1110531,2,739
2,1110531,2,2676
8,1110531,2,410
10,1110531,2,722
9,1110531,2,269
15,1110531,2,584
12,1110531,2,1206
4,1110531,2,3513
1,1110531,2,2638
19,1110531,2,463
5,1110531,2,1763
20,1110531,2,173
17,1110430,2,642
18,1110430,2,714
21,1110430,2,130
13,1110430,2,830
16,1110430,2,966
11,1110430,2,868
3,1110430,2,1936
6,1110430,2,2492
7,1110430,2,281
22,1110430,2,43
14,1110430,2,723
2,1110430,2,2676
8,1110430,2,410
10,1110430,2,722
9,1110430,2,269
15,1110430,2,541
12,1110430,2,1197
4,1110430,2,3415
1,1110430,2,2645
19,1110430,2,453
5,1110430,2,1700
20,1110430,2,172
17,1110331,2,642
18,1110331,2,714
21,1110331,2,122
13,1110331,2,817
16,1110331,2,923
11,1110331,2,854
3,1110331,2,1936
6,1110331,2,2436
7,1110331,2,281
22,1110331,2,43
14,1110331,2,712
2,1110331,2,2676
8,1110331,2,410
10,1110331,2,722
9,1110331,2,269
15,1110331,2,541
12,1110331,2,1180
4,1110331,2,3317
1,1110331,2,2645
19,1110331,2,453
5,1110331,2,1695
20,1110331,2,172
17,1110228,2,632
18,1110228,2,702
21,1110228,2,122
13,1110228,2,817
16,1110228,2,923
11,1110228,2,854
3,1110228,2,1936
6,1110228,2,2421
7,1110228,2,275
22,1110228,2,43
14,1110228,2,712
2,1110228,2,2669
8,1110228,2,399
10,1110228,2,700
9,1110228,2,269
15,1110228,2,541
12,1110228,2,1182
4,1110228,2,3321
1,1110228,2,2630
19,1110228,2,453
5,1110228,2,1693
20,1110228,2,169
17,1110131,2,632
18,1110131,2,702
21,1110131,2,124
13,1110131,2,810
16,1110131,2,923
11,1110131,2,852
3,1110131,2,1936
6,1110131,2,2409
7,1110131,2,275
22,1110131,2,43
14,1110131,2,711
2,1110131,2,2669
8,1110131,2,399
10,1110131,2,700
9,1110131,2,269
15,1110131,2,541
12,1110131,2,1178
4,1110131,2,3290
1,1110131,2,2630
19,1110131,2,439
5,1110131,2,1689
20,1110131,2,169
17,1101231,2,632
18,1101231,2,701
21,1101231,2,124
13,1101231,2,810
16,1101231,2,923
11,1101231,2,852
3,1101231,2,1911
6,1101231,2,2409
7,1101231,2,275
22,1101231,2,42
14,1101231,2,711
2,1101231,2,2659
8,1101231,2,399
10,1101231,2,700
9,1101231,2,269
15,1101231,2,541
12,1101231,2,1178
4,1101231,2,3290
1,1101231,2,2617
19,1101231,2,439
5,1101231,2,1689
20,1101231,2,169
17,1101130,2,632
18,1101130,2,701
21,1101130,2,126
13,1101130,2,810
16,1101130,2,921
11,1101130,2,852
3,1101130,2,1911
6,1101130,2,2409
7,1101130,2,275
22,1101130,2,42
14,1101130,2,711
2,1101130,2,2659
8,1101130,2,399
10,1101130,2,700
9,1101130,2,271
15,1101130,2,541
12,1101130,2,1178
4,1101130,2,3290
1,1101130,2,2617
19,1101130,2,437
5,1101130,2,1691
20,1101130,2,169
17,1101031,2,632
18,1101031,2,701
21,1101031,2,126
13,1101031,2,810
16,1101031,2,919
11,1101031,2,852
3,1101031,2,1911
6,1101031,2,2362
7,1101031,2,275
22,1101031,2,42
14,1101031,2,711
2,1101031,2,2659
8,1101031,2,399
10,1101031,2,700
9,1101031,2,271
15,1101031,2,538
12,1101031,2,1178
4,1101031,2,3292
1,1101031,2,2617
19,1101031,2,437
5,1101031,2,1660
20,1101031,2,169
17,1100930,2,632
18,1100930,2,701
21,1100930,2,126
13,1100930,2,810
16,1100930,2,919
11,1100930,2,852
3,1100930,2,1894
6,1100930,2,2359
7,1100930,2,277
22,1100930,2,42
14,1100930,2,711
2,1100930,2,2641
8,1100930,2,391
10,1100930,2,683
9,1100930,2,271
15,1100930,2,535
12,1100930,2,1178
4,1100930,2,3292
1,1100930,2,2617
19,1100930,2,437
5,1100930,2,1616
20,1100930,2,169
17,1100831,2,630
18,1100831,2,699
21,1100831,2,126
13,1100831,2,810
16,1100831,2,919
11,1100831,2,852
3,1100831,2,1882
6,1100831,2,2322
7,1100831,2,277
22,1100831,2,42
14,1100831,2,711
2,1100831,2,2627
8,1100831,2,391
10,1100831,2,683
9,1100831,2,271
15,1100831,2,535
12,1100831,2,1178
4,1100831,2,3292
1,1100831,2,2600
19,1100831,2,437
5,1100831,2,1619
20,1100831,2,169
17,1100731,2,630
18,1100731,2,697
21,1100731,2,126
13,1100731,2,801
16,1100731,2,920
11,1100731,2,844
3,1100731,2,1879
6,1100731,2,2322
7,1100731,2,277
22,1100731,2,42
14,1100731,2,708
2,1100731,2,2612
8,1100731,2,391
10,1100731,2,683
9,1100731,2,269
15,1100731,2,527
12,1100731,2,1167
4,1100731,2,3242
1,1100731,2,2584
19,1100731,2,420
5,1100731,2,1619
20,1100731,2,169
17,1100630,2,630
18,1100630,2,697
21,1100630,2,124
13,1100630,2,801
16,1100630,2,922
11,1100630,2,839
3,1100630,2,1879
6,1100630,2,2311
7,1100630,2,277
22,1100630,2,42
14,1100630,2,708
2,1100630,2,2612
8,1100630,2,386
10,1100630,2,675
9,1100630,2,269
15,1100630,2,527
12,1100630,2,1167
4,1100630,2,3235
1,1100630,2,2584
19,1100630,2,420
5,1100630,2,1619
20,1100630,2,169
17,1100531,2,630
18,1100531,2,697
21,1100531,2,124
13,1100531,2,801
16,1100531,2,922
11,1100531,2,839
3,1100531,2,1865
6,1100531,2,2311
7,1100531,2,277
22,1100531,2,42
14,1100531,2,708
2,1100531,2,2610
8,1100531,2,386
10,1100531,2,675
9,1100531,2,269
15,1100531,2,527
12,1100531,2,1167
4,1100531,2,3235
1,1100531,2,2584
19,1100531,2,420
5,1100531,2,1619
20,1100531,2,169
17,1100430,2,621
18,1100430,2,698
21,1100430,2,124
13,1100430,2,793
16,1100430,2,884
11,1100430,2,828
3,1100430,2,1882
6,1100430,2,2309
7,1100430,2,272
22,1100430,2,42
14,1100430,2,706
2,1100430,2,2656
8,1100430,2,386
10,1100430,2,675
9,1100430,2,265
15,1100430,2,509
12,1100430,2,1143
4,1100430,2,3142
1,1100430,2,2636
19,1100430,2,420
5,1100430,2,1551
20,1100430,2,169
17,1100331,2,621
18,1100331,2,698
21,1100331,2,126
13,1100331,2,793
16,1100331,2,890
11,1100331,2,828
3,1100331,2,1882
6,1100331,2,2318
7,1100331,2,272
22,1100331,2,42
14,1100331,2,706
2,1100331,2,2656
8,1100331,2,386
10,1100331,2,681
9,1100331,2,260
15,1100331,2,495
12,1100331,2,1143
4,1100331,2,3142
1,1100331,2,2636
19,1100331,2,422
5,1100331,2,1554
20,1100331,2,171
17,1100228,2,622
18,1100228,2,701
21,1100228,2,126
13,1100228,2,793
16,1100228,2,890
11,1100228,2,828
3,1100228,2,1882
6,1100228,2,2320
7,1100228,2,272
22,1100228,2,42
14,1100228,2,706
2,1100228,2,2658
8,1100228,2,386
10,1100228,2,681
9,1100228,2,260
15,1100228,2,495
12,1100228,2,1143
4,1100228,2,3142
1,1100228,2,2636
19,1100228,2,428
5,1100228,2,1554
20,1100228,2,171
17,1100131,2,622
18,1100131,2,701
21,1100131,2,126
13,1100131,2,793
16,1100131,2,890
11,1100131,2,828
3,1100131,2,1882
6,1100131,2,2320
7,1100131,2,272
22,1100131,2,42
14,1100131,2,706
2,1100131,2,2658
8,1100131,2,386
10,1100131,2,681
9,1100131,2,260
15,1100131,2,495
12,1100131,2,1143
4,1100131,2,3142
1,1100131,2,2636
19,1100131,2,428
5,1100131,2,1554
20,1100131,2,171
17,1091231,2,622
18,1091231,2,701
21,1091231,2,126
13,1091231,2,793
16,1091231,2,890
11,1091231,2,828
3,1091231,2,1882
6,1091231,2,2320
7,1091231,2,272
22,1091231,2,42
14,1091231,2,706
2,1091231,2,2658
8,1091231,2,386
10,1091231,2,681
9,1091231,2,260
15,1091231,2,495
12,1091231,2,1143
4,1091231,2,3142
1,1091231,2,2636
19,1091231,2,428
5,1091231,2,1554
20,1091231,2,171
17,1091130,2,620
18,1091130,2,690
21,1091130,2,123
13,1091130,2,785
16,1091130,2,880
11,1091130,2,823
3,1091130,2,1877
6,1091130,2,2301
7,1091130,2,270
22,1091130,2,40
14,1091130,2,699
2,1091130,2,2641
8,1091130,2,386
10,1091130,2,681
9,1091130,2,260
15,1091130,2,494
12,1091130,2,1139
4,1091130,2,3116
1,1091130,2,2627
19,1091130,2,417
5,1091130,2,1549
20,1091130,2,170
17,1091031,2,620
18,1091031,2,690
21,1091031,2,123
13,1091031,2,784
16,1091031,2,880
11,1091031,2,823
3,1091031,2,1877
6,1091031,2,2301
7,1091031,2,270
22,1091031,2,40
14,1091031,2,699
2,1091031,2,2641
8,1091031,2,386
10,1091031,2,681
9,1091031,2,260
15,1091031,2,494
12,1091031,2,1139
4,1091031,2,3116
1,1091031,2,2627
19,1091031,2,417
5,1091031,2,1549
20,1091031,2,170
17,1090930,2,619
18,1090930,2,687
21,1090930,2,123
13,1090930,2,808
16,1090930,2,880
11,1090930,2,826
3,1090930,2,1894
6,1090930,2,2471
7,1090930,2,270
22,1090930,2,40
14,1090930,2,710
2,1090930,2,2887
8,1090930,2,386
10,1090930,2,682
9,1090930,2,260
15,1090930,2,494
12,1090930,2,1196
4,1090930,2,3413
1,1090930,2,2812
19,1090930,2,417
5,1090930,2,1599
20,1090930,2,170
17,1090831,2,598
18,1090831,2,673
21,1090831,2,123
13,1090831,2,785
16,1090831,2,880
11,1090831,2,823
3,1090831,2,1883
6,1090831,2,2471
7,1090831,2,267
22,1090831,2,40
14,1090831,2,699
2,1090831,2,2852
8,1090831,2,386
10,1090831,2,682
9,1090831,2,260
15,1090831,2,494
12,1090831,2,1148
4,1090831,2,3352
1,1090831,2,2749
19,1090831,2,417
5,1090831,2,1550
20,1090831,2,170
17,1090731,2,584
18,1090731,2,671
21,1090731,2,123
13,1090731,2,784
16,1090731,2,880
11,1090731,2,823
3,1090731,2,1858
6,1090731,2,2421
7,1090731,2,263
22,1090731,2,40
14,1090731,2,699
2,1090731,2,2741
8,1090731,2,386
10,1090731,2,682
9,1090731,2,260
15,1090731,2,495
12,1090731,2,1141
4,1090731,2,3272
1,1090731,2,2705
19,1090731,2,417
5,1090731,2,1550
20,1090731,2,170
17,1090630,2,586
18,1090630,2,674
21,1090630,2,123
13,1090630,2,784
16,1090630,2,881
11,1090630,2,823
3,1090630,2,1858
6,1090630,2,2362
7,1090630,2,263
22,1090630,2,41
14,1090630,2,699
2,1090630,2,2686
8,1090630,2,386
10,1090630,2,682
9,1090630,2,261
15,1090630,2,495
12,1090630,2,1141
4,1090630,2,3182
1,1090630,2,2662
19,1090630,2,417
5,1090630,2,1550
20,1090630,2,170
17,1090531,2,584
18,1090531,2,674
21,1090531,2,123
13,1090531,2,780
16,1090531,2,881
11,1090531,2,810
3,1090531,2,1859
6,1090531,2,2302
7,1090531,2,263
22,1090531,2,41
14,1090531,2,691
2,1090531,2,2614
8,1090531,2,386
10,1090531,2,682
9,1090531,2,261
15,1090531,2,495
12,1090531,2,1121
4,1090531,2,3023
1,1090531,2,2586
19,1090531,2,417
5,1090531,2,1550
20,1090531,2,170
17,1090430,2,584
18,1090430,2,674
21,1090430,2,123
13,1090430,2,780
16,1090430,2,882
11,1090430,2,810
3,1090430,2,1859
6,1090430,2,2305
7,1090430,2,263
22,1090430,2,41
14,1090430,2,691
2,1090430,2,2614
8,1090430,2,386
10,1090430,2,682
9,1090430,2,261
15,1090430,2,495
12,1090430,2,1121
4,1090430,2,3023
1,1090430,2,2586
19,1090430,2,417
5,1090430,2,1552
20,1090430,2,170
17,1090331,2,584
18,1090331,2,674
21,1090331,2,123
13,1090331,2,780
16,1090331,2,883
11,1090331,2,810
3,1090331,2,1859
6,1090331,2,2305
7,1090331,2,263
22,1090331,2,41
14,1090331,2,691
2,1090331,2,2614
8,1090331,2,386
10,1090331,2,687
9,1090331,2,261
15,1090331,2,495
12,1090331,2,1121
4,1090331,2,3023
1,1090331,2,2586
19,1090331,2,417
5,1090331,2,1553
20,1090331,2,170
17,1090229,2,572
18,1090229,2,659
21,1090229,2,122
13,1090229,2,780
16,1090229,2,876
11,1090229,2,810
3,1090229,2,1854
6,1090229,2,2283
7,1090229,2,262
22,1090229,2,41
14,1090229,2,691
2,1090229,2,2606
8,1090229,2,386
10,1090229,2,687
9,1090229,2,260
15,1090229,2,488
12,1090229,2,1121
4,1090229,2,3023
1,1090229,2,2577
19,1090229,2,415
5,1090229,2,1544
20,1090229,2,170
17,1090131,2,572
18,1090131,2,662
21,1090131,2,122
13,1090131,2,759
16,1090131,2,876
11,1090131,2,790
3,1090131,2,1854
6,1090131,2,2283
7,1090131,2,262
22,1090131,2,41
14,1090131,2,679
2,1090131,2,2606
8,1090131,2,382
10,1090131,2,680
9,1090131,2,260
15,1090131,2,488
12,1090131,2,1085
4,1090131,2,2887
1,1090131,2,2577
19,1090131,2,415
5,1090131,2,1544
20,1090131,2,170
17,1081231,2,572
18,1081231,2,662
21,1081231,2,122
13,1081231,2,759
16,1081231,2,876
11,1081231,2,790
3,1081231,2,1854
6,1081231,2,2283
7,1081231,2,262
22,1081231,2,41
14,1081231,2,679
2,1081231,2,2606
8,1081231,2,382
10,1081231,2,680
9,1081231,2,260
15,1081231,2,488
12,1081231,2,1085
4,1081231,2,2887
1,1081231,2,2577
19,1081231,2,415
5,1081231,2,1544
20,1081231,2,170
17,1081130,2,560
18,1081130,2,629
21,1081130,2,122
13,1081130,2,759
16,1081130,2,871
11,1081130,2,790
3,1081130,2,1830
6,1081130,2,2258
7,1081130,2,257
22,1081130,2,39
14,1081130,2,679
2,1081130,2,2572
8,1081130,2,382
10,1081130,2,680
9,1081130,2,260
15,1081130,2,485
12,1081130,2,1085
4,1081130,2,2887
1,1081130,2,2547
19,1081130,2,410
5,1081130,2,1537
20,1081130,2,170
17,1081031,2,562
18,1081031,2,632
21,1081031,2,117
13,1081031,2,759
16,1081031,2,818
11,1081031,2,790
3,1081031,2,1832
6,1081031,2,2205
7,1081031,2,257
22,1081031,2,39
14,1081031,2,679
2,1081031,2,2580
8,1081031,2,382
10,1081031,2,680
9,1081031,2,257
15,1081031,2,475
12,1081031,2,1085
4,1081031,2,2887
1,1081031,2,2549
19,1081031,2,389
5,1081031,2,1505
20,1081031,2,170
17,1080930,2,562
18,1080930,2,632
21,1080930,2,117
13,1080930,2,759
16,1080930,2,818
11,1080930,2,790
3,1080930,2,1832
6,1080930,2,2205
7,1080930,2,257
22,1080930,2,39
14,1080930,2,679
2,1080930,2,2580
8,1080930,2,383
10,1080930,2,679
9,1080930,2,257
15,1080930,2,475
12,1080930,2,1085
4,1080930,2,2887
1,1080930,2,2549
19,1080930,2,389
5,1080930,2,1507
20,1080930,2,170
17,1080831,2,555
18,1080831,2,624
21,1080831,2,114
13,1080831,2,759
16,1080831,2,795
11,1080831,2,790
3,1080831,2,1828
6,1080831,2,2172
7,1080831,2,257
22,1080831,2,38
14,1080831,2,679
2,1080831,2,2571
8,1080831,2,383
10,1080831,2,679
9,1080831,2,254
15,1080831,2,464
12,1080831,2,1085
4,1080831,2,2887
1,1080831,2,2531
19,1080831,2,387
5,1080831,2,1501
20,1080831,2,168
17,1080731,2,553
18,1080731,2,622
21,1080731,2,113
13,1080731,2,753
16,1080731,2,785
11,1080731,2,788
3,1080731,2,1819
6,1080731,2,2155
7,1080731,2,255
22,1080731,2,38
14,1080731,2,671
2,1080731,2,2564
8,1080731,2,383
10,1080731,2,660
9,1080731,2,253
15,1080731,2,457
12,1080731,2,1077
4,1080731,2,2861
1,1080731,2,2524
19,1080731,2,380
5,1080731,2,1491
20,1080731,2,167
17,1080630,2,551
18,1080630,2,620
21,1080630,2,113
13,1080630,2,743
16,1080630,2,783
11,1080630,2,782
3,1080630,2,1809
6,1080630,2,2134
7,1080630,2,252
22,1080630,2,38
14,1080630,2,655
2,1080630,2,2556
8,1080630,2,383
10,1080630,2,648
9,1080630,2,254
15,1080630,2,457
12,1080630,2,1062
4,1080630,2,2818
1,1080630,2,2514
19,1080630,2,380
5,1080630,2,1483
20,1080630,2,167
17,1080531,2,551
18,1080531,2,620
21,1080531,2,110
13,1080531,2,743
16,1080531,2,773
11,1080531,2,782
3,1080531,2,1793
6,1080531,2,2119
7,1080531,2,252
22,1080531,2,38
14,1080531,2,655
2,1080531,2,2517
8,1080531,2,383
10,1080531,2,648
9,1080531,2,254
15,1080531,2,455
12,1080531,2,1062
4,1080531,2,2820
1,1080531,2,2495
19,1080531,2,377
5,1080531,2,1467
20,1080531,2,166
17,1080430,2,551
18,1080430,2,620
21,1080430,2,110
13,1080430,2,743
16,1080430,2,773
11,1080430,2,782
3,1080430,2,1795
6,1080430,2,2119
7,1080430,2,252
22,1080430,2,38
14,1080430,2,655
2,1080430,2,2519
8,1080430,2,383
10,1080430,2,652
9,1080430,2,254
15,1080430,2,455
12,1080430,2,1062
4,1080430,2,2824
1,1080430,2,2495
19,1080430,2,377
5,1080430,2,1467
20,1080430,2,166
17,1080331,2,551
18,1080331,2,620
21,1080331,2,107
13,1080331,2,734
16,1080331,2,758
11,1080331,2,763
3,1080331,2,1797
6,1080331,2,2100
7,1080331,2,254
22,1080331,2,38
14,1080331,2,642
2,1080331,2,2519
8,1080331,2,383
10,1080331,2,652
9,1080331,2,252
15,1080331,2,454
12,1080331,2,1030
4,1080331,2,2747
1,1080331,2,2500
19,1080331,2,374
5,1080331,2,1462
20,1080331,2,165
17,1080228,2,551
18,1080228,2,620
21,1080228,2,106
13,1080228,2,734
16,1080228,2,734
11,1080228,2,763
3,1080228,2,1797
6,1080228,2,2095
7,1080228,2,254
22,1080228,2,38
14,1080228,2,642
2,1080228,2,2519
8,1080228,2,383
10,1080228,2,652
9,1080228,2,252
15,1080228,2,454
12,1080228,2,1030
4,1080228,2,2747
1,1080228,2,2500
19,1080228,2,361
5,1080228,2,1457
20,1080228,2,165
17,1080131,2,551
18,1080131,2,620
21,1080131,2,102
13,1080131,2,734
16,1080131,2,695
11,1080131,2,763
3,1080131,2,1797
6,1080131,2,2054
7,1080131,2,254
22,1080131,2,38
14,1080131,2,642
2,1080131,2,2519
8,1080131,2,383
10,1080131,2,652
9,1080131,2,250
15,1080131,2,436
12,1080131,2,1030
4,1080131,2,2747
1,1080131,2,2500
19,1080131,2,354
5,1080131,2,1428
20,1080131,2,165
17,1120531,3,424
18,1120531,3,433
21,1120531,3,47
13,1120531,3,527
16,1120531,3,702
11,1120531,3,498
3,1120531,3,1538
6,1120531,3,1966
7,1120531,3,224
22,1120531,3,20
14,1120531,3,459
2,1120531,3,2329
8,1120531,3,363
10,1120531,3,522
9,1120531,3,174
15,1120531,3,368
12,1120531,3,697
4,1120531,3,2167
1,1120531,3,1830
19,1120531,3,291
5,1120531,3,1309
20,1120531,3,75
17,1120430,3,424
18,1120430,3,433
21,1120430,3,47
13,1120430,3,527
16,1120430,3,702
11,1120430,3,498
3,1120430,3,1538
6,1120430,3,1966
7,1120430,3,224
22,1120430,3,20
14,1120430,3,459
2,1120430,3,2329
8,1120430,3,363
10,1120430,3,522
9,1120430,3,174
15,1120430,3,368
12,1120430,3,697
4,1120430,3,2167
1,1120430,3,1830
19,1120430,3,291
5,1120430,3,1309
20,1120430,3,75
17,1120331,3,424
18,1120331,3,433
21,1120331,3,47
13,1120331,3,527
16,1120331,3,704
11,1120331,3,498
3,1120331,3,1538
6,1120331,3,1966
7,1120331,3,224
22,1120331,3,20
14,1120331,3,459
2,1120331,3,2329
8,1120331,3,363
10,1120331,3,522
9,1120331,3,174
15,1120331,3,368
12,1120331,3,697
4,1120331,3,2167
1,1120331,3,1830
19,1120331,3,291
5,1120331,3,1309
20,1120331,3,75
17,1120228,3,424
18,1120228,3,433
21,1120228,3,47
13,1120228,3,527
16,1120228,3,704
11,1120228,3,498
3,1120228,3,1538
6,1120228,3,1966
7,1120228,3,224
22,1120228,3,20
14,1120228,3,459
2,1120228,3,2329
8,1120228,3,363
10,1120228,3,522
9,1120228,3,174
15,1120228,3,368
12,1120228,3,697
4,1120228,3,2167
1,1120228,3,1830
19,1120228,3,291
5,1120228,3,1309
20,1120228,3,75
17,1120131,3,424
18,1120131,3,433
21,1120131,3,47
13,1120131,3,527
16,1120131,3,704
11,1120131,3,498
3,1120131,3,1538
6,1120131,3,1966
7,1120131,3,224
22,1120131,3,20
14,1120131,3,460
2,1120131,3,2329
8,1120131,3,363
10,1120131,3,522
9,1120131,3,174
15,1120131,3,368
12,1120131,3,697
4,1120131,3,2167
1,1120131,3,1830
19,1120131,3,292
5,1120131,3,1309
20,1120131,3,75
17,1111231,3,424
18,1111231,3,433
21,1111231,3,47
13,1111231,3,527
16,1111231,3,704
11,1111231,3,498
3,1111231,3,1539
6,1111231,3,1966
7,1111231,3,224
22,1111231,3,20
14,1111231,3,460
2,1111231,3,2329
8,1111231,3,363
10,1111231,3,522
9,1111231,3,174
15,1111231,3,368
12,1111231,3,697
4,1111231,3,2167
1,1111231,3,1830
19,1111231,3,292
5,1111231,3,1309
20,1111231,3,75
17,1111130,3,423
18,1111130,3,430
21,1111130,3,47
13,1111130,3,527
16,1111130,3,704
11,1111130,3,498
3,1111130,3,1542
6,1111130,3,1966
7,1111130,3,224
22,1111130,3,20
14,1111130,3,460
2,1111130,3,2328
8,1111130,3,363
10,1111130,3,522
9,1111130,3,174
15,1111130,3,368
12,1111130,3,697
4,1111130,3,2167
1,1111130,3,1825
19,1111130,3,292
5,1111130,3,1309
20,1111130,3,75
17,1111031,3,424
18,1111031,3,433
21,1111031,3,47
13,1111031,3,527
16,1111031,3,704
11,1111031,3,498
3,1111031,3,1542
6,1111031,3,1966
7,1111031,3,224
22,1111031,3,20
14,1111031,3,460
2,1111031,3,2329
8,1111031,3,363
10,1111031,3,522
9,1111031,3,174
15,1111031,3,368
12,1111031,3,697
4,1111031,3,2167
1,1111031,3,1830
19,1111031,3,292
5,1111031,3,1309
20,1111031,3,75
17,1110930,3,424
18,1110930,3,433
21,1110930,3,47
13,1110930,3,527
16,1110930,3,704
11,1110930,3,498
3,1110930,3,1543
6,1110930,3,1963
7,1110930,3,224
22,1110930,3,20
14,1110930,3,460
2,1110930,3,2330
8,1110930,3,363
10,1110930,3,522
9,1110930,3,173
15,1110930,3,368
12,1110930,3,697
4,1110930,3,2167
1,1110930,3,1830
19,1110930,3,292
5,1110930,3,1309
20,1110930,3,75
17,1110831,3,424
18,1110831,3,433
21,1110831,3,47
13,1110831,3,527
16,1110831,3,704
11,1110831,3,498
3,1110831,3,1543
6,1110831,3,1963
7,1110831,3,224
22,1110831,3,20
14,1110831,3,460
2,1110831,3,2330
8,1110831,3,363
10,1110831,3,522
9,1110831,3,173
15,1110831,3,368
12,1110831,3,699
4,1110831,3,2167
1,1110831,3,1830
19,1110831,3,292
5,1110831,3,1309
20,1110831,3,75
17,1110731,3,424
18,1110731,3,433
21,1110731,3,47
13,1110731,3,527
16,1110731,3,704
11,1110731,3,498
3,1110731,3,1545
6,1110731,3,1963
7,1110731,3,224
22,1110731,3,20
14,1110731,3,460
2,1110731,3,2330
8,1110731,3,363
10,1110731,3,522
9,1110731,3,173
15,1110731,3,368
12,1110731,3,699
4,1110731,3,2167
1,1110731,3,1830
19,1110731,3,292
5,1110731,3,1309
20,1110731,3,75
17,1110630,3,423
18,1110630,3,433
21,1110630,3,47
13,1110630,3,527
16,1110630,3,704
11,1110630,3,498
3,1110630,3,1525
6,1110630,3,1963
7,1110630,3,224
22,1110630,3,20
14,1110630,3,460
2,1110630,3,2326
8,1110630,3,363
10,1110630,3,522
9,1110630,3,173
15,1110630,3,368
12,1110630,3,699
4,1110630,3,2167
1,1110630,3,1826
19,1110630,3,292
5,1110630,3,1310
20,1110630,3,75
17,1110531,3,423
18,1110531,3,433
21,1110531,3,47
13,1110531,3,527
16,1110531,3,704
11,1110531,3,498
3,1110531,3,1525
6,1110531,3,1963
7,1110531,3,224
22,1110531,3,20
14,1110531,3,460
2,1110531,3,2326
8,1110531,3,363
10,1110531,3,522
9,1110531,3,173
15,1110531,3,368
12,1110531,3,699
4,1110531,3,2167
1,1110531,3,1827
19,1110531,3,292
5,1110531,3,1310
20,1110531,3,75
17,1110430,3,423
18,1110430,3,432
21,1110430,3,47
13,1110430,3,527
16,1110430,3,703
11,1110430,3,498
3,1110430,3,1528
6,1110430,3,1961
7,1110430,3,224
22,1110430,3,20
14,1110430,3,460
2,1110430,3,2326
8,1110430,3,363
10,1110430,3,522
9,1110430,3,172
15,1110430,3,368
12,1110430,3,699
4,1110430,3,2167
1,1110430,3,1824
19,1110430,3,292
5,1110430,3,1304
20,1110430,3,75
17,1110331,3,414
18,1110331,3,431
21,1110331,3,47
13,1110331,3,522
16,1110331,3,703
11,1110331,3,495
3,1110331,3,1510
6,1110331,3,1961
7,1110331,3,223
22,1110331,3,20
14,1110331,3,454
2,1110331,3,2295
8,1110331,3,363
10,1110331,3,518
9,1110331,3,172
15,1110331,3,368
12,1110331,3,689
4,1110331,3,2136
1,1110331,3,1817
19,1110331,3,292
5,1110331,3,1304
20,1110331,3,75
17,1110228,3,414
18,1110228,3,431
21,1110228,3,47
13,1110228,3,522
16,1110228,3,703
11,1110228,3,495
3,1110228,3,1510
6,1110228,3,1961
7,1110228,3,223
22,1110228,3,20
14,1110228,3,454
2,1110228,3,2295
8,1110228,3,363
10,1110228,3,518
9,1110228,3,172
15,1110228,3,368
12,1110228,3,689
4,1110228,3,2136
1,1110228,3,1817
19,1110228,3,292
5,1110228,3,1304
